TimeStamp,Name,EID,Resource,tx_pkts,rx_pkts,tx_bytes,rx_bytes,tx_errors,rx_errors,tx_dropped,rx_dropped_pkts,rx_multicast,rx_collisions,rx_length,rx_overrun,rx_crc,rx_frame,rx_fifo,rx_missed,tx_aborted,tx_carrier,tx_fifo,tx_heartbeat,tx_window,rx_signal,link_speed,rx_link_speed,frequency,channel,wifi_mode,portal_login_ok,portal_login_fail,portal_logout_ok,portal_logout_fail,dhcp_neg_ms,conn_count,last_conn_ms,connect_duration_us,disconn_duration_us,anqp_duration_us,4way_duration_us,phantom,down,IP,sec-ip-count,parent,pps-rx,bps-rx,pps-tx,bps-tx,bps-ll-tx,bytes-ll-tx,bps-ll-rx,bytes-ll-rx,reset-state,wifi-state,AP,wifi-link,wifi-noise,wifi-rxcrypt-failures,wifi-retry-failure,wifi-tx-fail-prcnt,wifi-misc-failure,beacon-miss,ssid,passwd,device-name,qlen,mtu,mask,gateway,mac,ipv6,ipv6-gw,port_type,BEACON_RX_SIGNAL,PORT_SUPPORTED_FLAGS_L,PORT_SUPPORTED_FLAGS_H,PORT_CUR_FLAGS_L,PORT_CUR_FLAGS_H
1645015546910,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015549266,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015551607,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015553947,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015556455,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015558795,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015561135,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015563474,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015565880,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015568276,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015570644,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015572984,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015575323,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015577694,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015580044,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015582383,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015584723,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015587063,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015589435,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015591777,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015594116,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015596462,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015598817,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015601197,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015603577,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015605998,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015608338,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015610678,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015613063,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015615402,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015617767,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015620156,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015622496,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015624865,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015627212,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015629564,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015631976,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015634316,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015636671,sta01003,1.1.14,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01003,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:0d:28:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
