TimeStamp,Name,EID,Resource,tx_pkts,rx_pkts,tx_bytes,rx_bytes,tx_errors,rx_errors,tx_dropped,rx_dropped_pkts,rx_multicast,rx_collisions,rx_length,rx_overrun,rx_crc,rx_frame,rx_fifo,rx_missed,tx_aborted,tx_carrier,tx_fifo,tx_heartbeat,tx_window,rx_signal,link_speed,rx_link_speed,frequency,channel,wifi_mode,portal_login_ok,portal_login_fail,portal_logout_ok,portal_logout_fail,dhcp_neg_ms,conn_count,last_conn_ms,connect_duration_us,disconn_duration_us,anqp_duration_us,4way_duration_us,phantom,down,IP,sec-ip-count,parent,pps-rx,bps-rx,pps-tx,bps-tx,bps-ll-tx,bytes-ll-tx,bps-ll-rx,bytes-ll-rx,reset-state,wifi-state,AP,wifi-link,wifi-noise,wifi-rxcrypt-failures,wifi-retry-failure,wifi-tx-fail-prcnt,wifi-misc-failure,beacon-miss,ssid,passwd,device-name,qlen,mtu,mask,gateway,mac,ipv6,ipv6-gw,port_type,BEACON_RX_SIGNAL,PORT_SUPPORTED_FLAGS_L,PORT_SUPPORTED_FLAGS_H,PORT_CUR_FLAGS_L,PORT_CUR_FLAGS_H
1645015549667,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015552007,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015554348,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015556755,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015559196,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015561592,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015563973,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015566374,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015568714,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015571053,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015573392,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015575732,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015578095,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015580444,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015582784,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015585123,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015587463,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015589836,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015592178,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015594558,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015596937,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015599276,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015601669,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015604084,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015606493,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015608839,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015611179,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015613564,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015615904,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015618284,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015620705,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015623073,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015625412,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015627762,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015630115,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015632527,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015634867,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645015637222,sta01007,1.1.18,ct523c-3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,0,0,0,0,0,0,0,false,true,0.0.0.0,0,wiphy1,0,0,0,0,0,0,0,0,Complete,NONE,NONE,0.0,-1 dBm,0,0,0.0,0,0,[BLANK],[BLANK],sta01007,1000,1500,0.0.0.0,0.0.0.0,04:f0:21:dd:12:69,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
