TimeStamp,Name,EID,Resource,tx_pkts,rx_pkts,tx_bytes,rx_bytes,tx_errors,rx_errors,tx_dropped,rx_dropped_pkts,rx_multicast,rx_collisions,rx_length,rx_overrun,rx_crc,rx_frame,rx_fifo,rx_missed,tx_aborted,tx_carrier,tx_fifo,tx_heartbeat,tx_window,rx_signal,link_speed,rx_link_speed,frequency,channel,wifi_mode,portal_login_ok,portal_login_fail,portal_logout_ok,portal_logout_fail,dhcp_neg_ms,conn_count,last_conn_ms,connect_duration_us,disconn_duration_us,anqp_duration_us,4way_duration_us,phantom,down,IP,sec-ip-count,parent,pps-rx,bps-rx,pps-tx,bps-tx,bps-ll-tx,bytes-ll-tx,bps-ll-rx,bytes-ll-rx,reset-state,wifi-state,AP,wifi-link,wifi-noise,wifi-rxcrypt-failures,wifi-retry-failure,wifi-tx-fail-prcnt,wifi-misc-failure,beacon-miss,ssid,passwd,device-name,qlen,mtu,mask,gateway,mac,ipv6,ipv6-gw,port_type,BEACON_RX_SIGNAL,PORT_SUPPORTED_FLAGS_L,PORT_SUPPORTED_FLAGS_H,PORT_CUR_FLAGS_L,PORT_CUR_FLAGS_H
1645094971370,sta01000,1.1.10,ct523c-3011,16,19,3004,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,16144,1,1645094929913,49234,1040700,0,319,false,true,0.0.0.0,0,wiphy0,0,152,0,348,348,3004,152,1318,Complete,NONE,NONE,1.5971419,-1 dBm,0,0,0.0,2,0,ssid_wpa2_2g,something,sta01000,1000,1500,0.0.0.0,172.16.0.1,04:f0:21:41:c6:fb,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,40
1645094973783,sta01000,1.1.10,ct523c-3011,16,19,3004,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUTO,0,0,0,0,16144,1,1645094929913,49234,1040700,0,319,false,true,0.0.0.0,0,wiphy0,0,147,0,336,336,3004,147,1318,Complete,NONE,NONE,1.280408,-1 dBm,0,0,0.0,2,0,ssid_wpa2_2g,something,sta01000,1000,1500,0.0.0.0,172.16.0.1,04:f0:21:41:c6:fb,DELETED,DELETED,WIFI-STA,0,20000000,0,80080001,1040
1645094976124,sta01000,1.1.10,ct523c-3011,23,23,4342,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,24000000,173300000,2437,6,802.11bgn,0,0,0,0,379,2,1645094929913,49234,1040700,0,319,false,false,172.16.3.218,0,wiphy0,0,250,0,471,471,4342,250,2306,Complete,Authorized,68:7D:B4:5F:5C:33,1.2614174,-89 dBm,0,0,0.0,5,0,ssid_wpa2_2g,something,sta01000,1000,1500,255.255.0.0,172.16.0.1,04:f0:21:41:c6:fb,DELETED,DELETED,WIFI-STA,-33,20000000,0,80080200,40
1645094978464,sta01000,1.1.10,ct523c-3011,24,389,4404,554976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,24000000,288900000,2437,6,802.11bgn,0,0,0,0,379,2,1645094929913,49234,1040700,0,319,false,false,172.16.3.218,0,wiphy0,5,58400,0,463,463,4404,58400,554976,Complete,Authorized,68:7D:B4:5F:5C:33,1.2804914,-89 dBm,0,0,0.0,5,0,ssid_wpa2_2g,something,sta01000,1000,1500,255.255.0.0,172.16.0.1,04:f0:21:41:c6:fb,DELETED,DELETED,WIFI-STA,-34,20000000,0,80080200,40
1645094980814,sta01000,1.1.10,ct523c-3011,27,1186,4714,1761634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,36000000,288900000,2437,6,802.11bgn,0,0,0,0,379,2,1645094974900,41067,814137,0,615,false,false,172.16.3.218,0,wiphy0,15,179818,0,481,481,4714,179818,1761634,Complete,Authorized,68:7D:B4:5F:5C:33,1.9771557,-89 dBm,0,0,0.0,5,0,ssid_wpa2_2g,something,sta01000,1000,1500,255.255.0.0,172.16.0.1,04:f0:21:41:c6:fb,fe80::6f0:21ff:fe41:c6fb/64,DELETED,WIFI-STA,-34,20000000,0,80080200,40
1645094983155,sta01000,1.1.10,ct523c-3011,28,1981,4804,2965264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,36000000,288900000,2437,6,802.11bgn,0,0,0,0,379,2,1645094974900,41067,814137,0,615,false,false,172.16.3.218,0,wiphy0,24,293899,0,476,476,4804,293899,2965264,Complete,Authorized,68:7D:B4:5F:5C:33,3.0019178,-89 dBm,0,0,0.0,5,0,ssid_wpa2_2g,something,sta01000,1000,1500,255.255.0.0,172.16.0.1,04:f0:21:41:c6:fb,fe80::6f0:21ff:fe41:c6fb/64,DELETED,WIFI-STA,-34,20000000,0,80080200,40
1645094985512,sta01000,1.1.10,ct523c-3011,28,2780,4804,4174950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,36000000,288900000,2437,6,802.11bgn,0,0,0,0,379,2,1645094974900,41067,814137,0,615,false,false,172.16.3.218,0,wiphy0,33,402056,0,462,462,4804,402056,4174950,Complete,Authorized,68:7D:B4:5F:5C:33,3.9829295,-89 dBm,0,0,0.0,5,0,ssid_wpa2_2g,something,sta01000,1000,1500,255.255.0.0,172.16.0.1,04:f0:21:41:c6:fb,fe80::6f0:21ff:fe41:c6fb/64,DELETED,WIFI-STA,-34,20000000,0,80080200,40
1645094987892,sta01000,1.1.10,ct523c-3011,28,3588,4804,5398262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,36000000,288900000,2437,6,802.11bgn,0,0,0,0,379,2,1645094974900,41067,814137,0,615,false,false,172.16.3.218,0,wiphy0,41,505384,0,449,449,4804,505384,5398262,Complete,Authorized,68:7D:B4:5F:5C:33,4.254859,-89 dBm,0,0,0.0,5,0,ssid_wpa2_2g,something,sta01000,1000,1500,255.255.0.0,172.16.0.1,04:f0:21:41:c6:fb,fe80::6f0:21ff:fe41:c6fb/64,DELETED,WIFI-STA,-34,20000000,0,80080200,40
1645094990232,sta01000,1.1.10,ct523c-3011,28,4382,4804,6600378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,36000000,288900000,2437,6,802.11bgn,0,0,0,0,379,2,1645094974900,41067,814137,0,615,false,false,172.16.3.218,0,wiphy0,49,601455,0,437,437,4804,601455,6600378,Complete,Authorized,68:7D:B4:5F:5C:33,4.8444257,-90 dBm,0,0,0.0,5,0,ssid_wpa2_2g,something,sta01000,1000,1500,255.255.0.0,172.16.0.1,04:f0:21:41:c6:fb,fe80::6f0:21ff:fe41:c6fb/64,DELETED,WIFI-STA,-34,20000000,0,80080200,40
1645094992571,sta01000,1.1.10,ct523c-3011,29,5175,4894,7800980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,36000000,288900000,2437,6,802.11bgn,0,0,0,0,379,2,1645094974900,41067,814137,0,615,false,false,172.16.3.218,0,wiphy0,57,692412,0,434,434,4894,692412,7800980,Complete,Authorized,68:7D:B4:5F:5C:33,5.5233808,-90 dBm,0,0,0.0,5,0,ssid_wpa2_2g,something,sta01000,1000,1500,255.255.0.0,172.16.0.1,04:f0:21:41:c6:fb,fe80::6f0:21ff:fe41:c6fb/64,DELETED,WIFI-STA,-35,20000000,0,80080200,40
